label,r,lag,start_index,from_state,to_state,count
cube320_t0037,32,2,0,HL,B,12.0
cube320_t0037,32,2,0,HL,HS,4.0
cube320_t0037,32,2,0,HL,HL,646.0
cube320_t0037,32,4,0,B,B,26912.0
cube320_t0037,32,4,0,B,HS,62.0
cube320_t0037,32,4,0,B,HL,26.0
cube320_t0037,32,4,0,HS,B,56.0
cube320_t0037,32,4,0,HS,HS,2264.0
cube320_t0037,32,4,0,HS,HL,18.0
cube320_t0037,32,4,0,HL,B,32.0
cube320_t0037,32,4,0,HL,HS,4.0
cube320_t0037,32,4,0,HL,HL,626.0
cube320_t0037,32,1,1,B,B,26986.0
cube320_t0037,32,1,1,B,HS,12.0
cube320_t0037,32,1,1,B,HL,2.0
cube320_t0037,32,1,1,HS,B,12.0
cube320_t0037,32,1,1,HS,HS,2408.0
cube320_t0037,32,1,1,HS,HL,6.0
cube320_t0037,32,1,1,HL,B,2.0
cube320_t0037,32,1,1,HL,HS,0.0
cube320_t0037,32,1,1,HL,HL,572.0
cube320_t0037,32,2,1,B,B,26962.0
cube320_t0037,32,2,1,B,HS,26.0
cube320_t0037,32,2,1,B,HL,12.0
cube320_t0037,32,2,1,HS,B,22.0
cube320_t0037,32,2,1,HS,HS,2394.0
cube320_t0037,32,2,1,HS,HL,10.0
cube320_t0037,32,2,1,HL,B,16.0
cube320_t0037,32,2,1,HL,HS,2.0
cube320_t0037,32,2,1,HL,HL,556.0
cube320_t0037,32,1,2,B,B,26982.0
cube320_t0037,32,1,2,B,HS,12.0
cube320_t0037,32,1,2,B,HL,6.0
cube320_t0037,32,1,2,HS,B,10.0
cube320_t0037,32,1,2,HS,HS,2346.0
cube320_t0037,32,1,2,HS,HL,4.0
cube320_t0037,32,1,2,HL,B,8.0
cube320_t0037,32,1,2,HL,HS,4.0
cube320_t0037,32,1,2,HL,HL,628.0
cube320_t0037,32,2,2,B,B,26962.0
cube320_t0037,32,2,2,B,HS,26.0
cube320_t0037,32,2,2,B,HL,12.0
cube320_t0037,32,2,2,HS,B,18.0
cube320_t0037,32,2,2,HS,HS,2338.0
cube320_t0037,32,2,2,HS,HL,4.0
cube320_t0037,32,2,2,HL,B,20.0
cube320_t0037,32,2,2,HL,HS,4.0
cube320_t0037,32,2,2,HL,HL,616.0
cube320_t0037,32,1,3,B,B,26984.0
cube320_t0037,32,1,3,B,HS,14.0
cube320_t0037,32,1,3,B,HL,2.0
cube320_t0037,32,1,3,HS,B,10.0
cube320_t0037,32,1,3,HS,HS,2422.0
cube320_t0037,32,1,3,HS,HL,2.0
cube320_t0037,32,1,3,HL,B,6.0
cube320_t0037,32,1,3,HL,HS,2.0
cube320_t0037,32,1,3,HL,HL,558.0
cube320_t0037,48,1,0,B,B,26982.0
cube320_t0037,48,1,0,B,HS,14.0
cube320_t0037,48,1,0,B,HL,4.0
cube320_t0037,48,1,0,HS,B,8.0
cube320_t0037,48,1,0,HS,HS,2382.0
cube320_t0037,48,1,0,HS,HL,2.0
cube320_t0037,48,1,0,HL,B,10.0
cube320_t0037,48,1,0,HL,HS,4.0
cube320_t0037,48,1,0,HL,HL,594.0
cube320_t0037,48,2,0,B,B,26964.0
cube320_t0037,48,2,0,B,HS,24.0
cube320_t0037,48,2,0,B,HL,12.0
cube320_t0037,48,2,0,HS,B,18.0
cube320_t0037,48,2,0,HS,HS,2368.0
cube320_t0037,48,2,0,HS,HL,6.0
cube320_t0037,48,2,0,HL,B,18.0
cube320_t0037,48,2,0,HL,HS,6.0
cube320_t0037,48,2,0,HL,HL,584.0
cube320_t0037,48,4,0,B,B,26930.0
cube320_t0037,48,4,0,B,HS,46.0
cube320_t0037,48,4,0,B,HL,24.0
cube320_t0037,48,4,0,HS,B,46.0
cube320_t0037,48,4,0,HS,HS,2332.0
cube320_t0037,48,4,0,HS,HL,14.0
cube320_t0037,48,4,0,HL,B,24.0
cube320_t0037,48,4,0,HL,HS,10.0
cube320_t0037,48,4,0,HL,HL,574.0
cube320_t0037,48,1,1,B,B,26980.0
cube320_t0037,48,1,1,B,HS,8.0
cube320_t0037,48,1,1,B,HL,12.0
cube320_t0037,48,1,1,HS,B,12.0
cube320_t0037,48,1,1,HS,HS,2400.0
cube320_t0037,48,1,1,HS,HL,2.0
cube320_t0037,48,1,1,HL,B,8.0
cube320_t0037,48,1,1,HL,HS,0.0
cube320_t0037,48,1,1,HL,HL,578.0
cube320_t0037,48,2,1,B,B,26968.0
cube320_t0037,48,2,1,B,HS,18.0
cube320_t0037,48,2,1,B,HL,14.0
cube320_t0037,48,2,1,HS,B,18.0
cube320_t0037,48,2,1,HS,HS,2394.0
cube320_t0037,48,2,1,HS,HL,2.0
cube320_t0037,48,2,1,HL,B,14.0
cube320_t0037,48,2,1,HL,HS,2.0
cube320_t0037,48,2,1,HL,HL,570.0
cube320_t0037,48,1,2,B,B,26986.0
cube320_t0037,48,1,2,B,HS,6.0
cube320_t0037,48,1,2,B,HL,8.0
cube320_t0037,48,1,2,HS,B,8.0
cube320_t0037,48,1,2,HS,HS,2290.0
cube320_t0037,48,1,2,HS,HL,6.0
cube320_t0037,48,1,2,HL,B,6.0
cube320_t0037,48,1,2,HL,HS,4.0
cube320_t0037,48,1,2,HL,HL,686.0
cube320_t0037,48,2,2,B,B,26972.0
cube320_t0037,48,2,2,B,HS,14.0
cube320_t0037,48,2,2,B,HL,14.0
cube320_t0037,48,2,2,HS,B,20.0
cube320_t0037,48,2,2,HS,HS,2274.0
cube320_t0037,48,2,2,HS,HL,10.0
cube320_t0037,48,2,2,HL,B,8.0
cube320_t0037,48,2,2,HL,HS,8.0
cube320_t0037,48,2,2,HL,HL,680.0
cube320_t0037,48,1,3,B,B,26984.0
cube320_t0037,48,1,3,B,HS,8.0
cube320_t0037,48,1,3,B,HL,8.0
cube320_t0037,48,1,3,HS,B,10.0
cube320_t0037,48,1,3,HS,HS,2264.0
cube320_t0037,48,1,3,HS,HL,2.0
cube320_t0037,48,1,3,HL,B,6.0
cube320_t0037,48,1,3,HL,HS,6.0
cube320_t0037,48,1,3,HL,HL,712.0
cube320_t0037,64,1,0,B,B,26988.0
cube320_t0037,64,1,0,B,HS,4.0
cube320_t0037,64,1,0,B,HL,8.0
cube320_t0037,64,1,0,HS,B,10.0
cube320_t0037,64,1,0,HS,HS,2262.0
cube320_t0037,64,1,0,HS,HL,0.0
cube320_t0037,64,1,0,HL,B,2.0
cube320_t0037,64,1,0,HL,HS,2.0
cube320_t0037,64,1,0,HL,HL,724.0
cube320_t0037,64,2,0,B,B,26970.0
cube320_t0037,64,2,0,B,HS,16.0
cube320_t0037,64,2,0,B,HL,14.0
cube320_t0037,64,2,0,HS,B,26.0
cube320_t0037,64,2,0,HS,HS,2240.0
cube320_t0037,64,2,0,HS,HL,6.0
cube320_t0037,64,2,0,HL,B,4.0
cube320_t0037,64,2,0,HL,HS,2.0
cube320_t0037,64,2,0,HL,HL,722.0
cube320_t0037,64,4,0,B,B,26944.0
cube320_t0037,64,4,0,B,HS,32.0
cube320_t0037,64,4,0,B,HL,24.0
cube320_t0037,64,4,0,HS,B,40.0
cube320_t0037,64,4,0,HS,HS,2208.0
cube320_t0037,64,4,0,HS,HL,24.0
cube320_t0037,64,4,0,HL,B,16.0
cube320_t0037,64,4,0,HL,HS,4.0
cube320_t0037,64,4,0,HL,HL,708.0
cube320_t0037,64,1,1,B,B,26984.0
cube320_t0037,64,1,1,B,HS,12.0
cube320_t0037,64,1,1,B,HL,4.0
cube320_t0037,64,1,1,HS,B,8.0
cube320_t0037,64,1,1,HS,HS,2282.0
cube320_t0037,64,1,1,HS,HL,2.0
cube320_t0037,64,1,1,HL,B,8.0
cube320_t0037,64,1,1,HL,HS,2.0
cube320_t0037,64,1,1,HL,HL,698.0
cube320_t0037,64,2,1,B,B,26974.0
cube320_t0037,64,2,1,B,HS,16.0
cube320_t0037,64,2,1,B,HL,10.0
cube320_t0037,64,2,1,HS,B,14.0
cube320_t0037,64,2,1,HS,HS,2276.0
cube320_t0037,64,2,1,HS,HL,2.0
cube320_t0037,64,2,1,HL,B,12.0
cube320_t0037,64,2,1,HL,HS,6.0
cube320_t0037,64,2,1,HL,HL,690.0
cube320_t0037,64,1,2,B,B,26986.0
cube320_t0037,64,1,2,B,HS,10.0
cube320_t0037,64,1,2,B,HL,4.0
cube320_t0037,64,1,2,HS,B,6.0
cube320_t0037,64,1,2,HS,HS,2202.0
cube320_t0037,64,1,2,HS,HL,2.0
cube320_t0037,64,1,2,HL,B,8.0
cube320_t0037,64,1,2,HL,HS,4.0
cube320_t0037,64,1,2,HL,HL,778.0
cube320_t0037,64,2,2,B,B,26976.0
cube320_t0037,64,2,2,B,HS,20.0
cube320_t0037,64,2,2,B,HL,4.0
cube320_t0037,64,2,2,HS,B,12.0
cube320_t0037,64,2,2,HS,HS,2196.0
cube320_t0037,64,2,2,HS,HL,2.0
cube320_t0037,64,2,2,HL,B,12.0
cube320_t0037,64,2,2,HL,HS,4.0
cube320_t0037,64,2,2,HL,HL,774.0
cube320_t0037,64,1,3,B,B,26980.0
cube320_t0037,64,1,3,B,HS,6.0
cube320_t0037,64,1,3,B,HL,14.0
cube320_t0037,64,1,3,HS,B,6.0
cube320_t0037,64,1,3,HS,HS,2240.0
cube320_t0037,64,1,3,HS,HL,4.0
cube320_t0037,64,1,3,HL,B,14.0
cube320_t0037,64,1,3,HL,HS,2.0
cube320_t0037,64,1,3,HL,HL,734.0
cube320_t0037,80,1,0,B,B,26978.0
cube320_t0037,80,1,0,B,HS,10.0
cube320_t0037,80,1,0,B,HL,12.0
cube320_t0037,80,1,0,HS,B,12.0
cube320_t0037,80,1,0,HS,HS,2200.0
cube320_t0037,80,1,0,HS,HL,2.0
cube320_t0037,80,1,0,HL,B,10.0
cube320_t0037,80,1,0,HL,HS,2.0
cube320_t0037,80,1,0,HL,HL,774.0
cube320_t0037,80,2,0,B,B,26962.0
cube320_t0037,80,2,0,B,HS,18.0
cube320_t0037,80,2,0,B,HL,20.0
cube320_t0037,80,2,0,HS,B,24.0
cube320_t0037,80,2,0,HS,HS,2188.0
cube320_t0037,80,2,0,HS,HL,2.0
cube320_t0037,80,2,0,HL,B,14.0
cube320_t0037,80,2,0,HL,HS,6.0
cube320_t0037,80,2,0,HL,HL,766.0
cube320_t0037,80,4,0,B,B,26934.0
cube320_t0037,80,4,0,B,HS,38.0
cube320_t0037,80,4,0,B,HL,28.0
cube320_t0037,80,4,0,HS,B,42.0
cube320_t0037,80,4,0,HS,HS,2156.0
cube320_t0037,80,4,0,HS,HL,16.0
cube320_t0037,80,4,0,HL,B,24.0
cube320_t0037,80,4,0,HL,HS,6.0
cube320_t0037,80,4,0,HL,HL,756.0
cube320_t0037,80,1,1,B,B,26978.0
cube320_t0037,80,1,1,B,HS,12.0
cube320_t0037,80,1,1,B,HL,10.0
cube320_t0037,80,1,1,HS,B,12.0
cube320_t0037,80,1,1,HS,HS,2180.0
cube320_t0037,80,1,1,HS,HL,6.0
cube320_t0037,80,1,1,HL,B,10.0
cube320_t0037,80,1,1,HL,HS,0.0
cube320_t0037,80,1,1,HL,HL,792.0
cube320_t0037,80,2,1,B,B,26970.0
cube320_t0037,80,2,1,B,HS,20.0
cube320_t0037,80,2,1,B,HL,10.0
cube320_t0037,80,2,1,HS,B,14.0
cube320_t0037,80,2,1,HS,HS,2172.0
cube320_t0037,80,2,1,HS,HL,12.0
cube320_t0037,80,2,1,HL,B,16.0
cube320_t0037,80,2,1,HL,HS,6.0
cube320_t0037,80,2,1,HL,HL,780.0
cube320_t0037,80,1,2,B,B,26982.0
cube320_t0037,80,1,2,B,HS,8.0
cube320_t0037,80,1,2,B,HL,10.0
cube320_t0037,80,1,2,HS,B,8.0
cube320_t0037,80,1,2,HS,HS,2138.0
cube320_t0037,80,1,2,HS,HL,8.0
cube320_t0037,80,1,2,HL,B,10.0
cube320_t0037,80,1,2,HL,HS,2.0
cube320_t0037,80,1,2,HL,HL,834.0
cube320_t0037,80,2,2,B,B,26962.0
cube320_t0037,80,2,2,B,HS,26.0
cube320_t0037,80,2,2,B,HL,12.0
cube320_t0037,80,2,2,HS,B,24.0
cube320_t0037,80,2,2,HS,HS,2122.0
cube320_t0037,80,2,2,HS,HL,8.0
cube320_t0037,80,2,2,HL,B,14.0
cube320_t0037,80,2,2,HL,HS,4.0
cube320_t0037,80,2,2,HL,HL,828.0
cube320_t0037,80,1,3,B,B,26982.0
cube320_t0037,80,1,3,B,HS,8.0
cube320_t0037,80,1,3,B,HL,10.0
cube320_t0037,80,1,3,HS,B,10.0
cube320_t0037,80,1,3,HS,HS,2150.0
cube320_t0037,80,1,3,HS,HL,2.0
cube320_t0037,80,1,3,HL,B,8.0
cube320_t0037,80,1,3,HL,HS,4.0
cube320_t0037,80,1,3,HL,HL,826.0
cube320_t0037,96,1,0,B,B,26990.0
cube320_t0037,96,1,0,B,HS,2.0
cube320_t0037,96,1,0,B,HL,8.0
cube320_t0037,96,1,0,HS,B,8.0
cube320_t0037,96,1,0,HS,HS,2134.0
cube320_t0037,96,1,0,HS,HL,8.0
cube320_t0037,96,1,0,HL,B,2.0
cube320_t0037,96,1,0,HL,HS,2.0
cube320_t0037,96,1,0,HL,HL,846.0
cube320_t0037,96,2,0,B,B,26978.0
cube320_t0037,96,2,0,B,HS,6.0
cube320_t0037,96,2,0,B,HL,16.0
cube320_t0037,96,2,0,HS,B,14.0
cube320_t0037,96,2,0,HS,HS,2126.0
cube320_t0037,96,2,0,HS,HL,10.0
cube320_t0037,96,2,0,HL,B,8.0
cube320_t0037,96,2,0,HL,HS,2.0
cube320_t0037,96,2,0,HL,HL,840.0
cube320_t0037,96,4,0,B,B,26942.0
cube320_t0037,96,4,0,B,HS,28.0
cube320_t0037,96,4,0,B,HL,30.0
cube320_t0037,96,4,0,HS,B,38.0
cube320_t0037,96,4,0,HS,HS,2098.0
cube320_t0037,96,4,0,HS,HL,14.0
cube320_t0037,96,4,0,HL,B,20.0
cube320_t0037,96,4,0,HL,HS,14.0
cube320_t0037,96,4,0,HL,HL,816.0
cube320_t0037,96,1,1,B,B,26986.0
cube320_t0037,96,1,1,B,HS,8.0
cube320_t0037,96,1,1,B,HL,6.0
cube320_t0037,96,1,1,HS,B,8.0
cube320_t0037,96,1,1,HS,HS,2154.0
cube320_t0037,96,1,1,HS,HL,2.0
cube320_t0037,96,1,1,HL,B,6.0
cube320_t0037,96,1,1,HL,HS,2.0
cube320_t0037,96,1,1,HL,HL,828.0
cube320_t0037,96,2,1,B,B,26974.0
cube320_t0037,96,2,1,B,HS,16.0
cube320_t0037,96,2,1,B,HL,10.0
cube320_t0037,96,2,1,HS,B,18.0
cube320_t0037,96,2,1,HS,HS,2142.0
cube320_t0037,96,2,1,HS,HL,4.0
cube320_t0037,96,2,1,HL,B,8.0
cube320_t0037,96,2,1,HL,HS,8.0
cube320_t0037,96,2,1,HL,HL,820.0
cube320_t0037,96,1,2,B,B,26990.0
cube320_t0037,96,1,2,B,HS,8.0
cube320_t0037,96,1,2,B,HL,2.0
cube320_t0037,96,1,2,HS,B,6.0
cube320_t0037,96,1,2,HS,HS,2078.0
cube320_t0037,96,1,2,HS,HL,2.0
cube320_t0037,96,1,2,HL,B,4.0
cube320_t0037,96,1,2,HL,HS,4.0
cube320_t0037,96,1,2,HL,HL,906.0
cube320_t0037,96,2,2,B,B,26972.0
cube320_t0037,96,2,2,B,HS,22.0
cube320_t0037,96,2,2,B,HL,6.0
cube320_t0037,96,2,2,HS,B,16.0
cube320_t0037,96,2,2,HS,HS,2066.0
cube320_t0037,96,2,2,HS,HL,4.0
cube320_t0037,96,2,2,HL,B,12.0
cube320_t0037,96,2,2,HL,HS,4.0
cube320_t0037,96,2,2,HL,HL,898.0
cube320_t0037,96,1,3,B,B,26986.0
cube320_t0037,96,1,3,B,HS,6.0
cube320_t0037,96,1,3,B,HL,8.0
cube320_t0037,96,1,3,HS,B,10.0
cube320_t0037,96,1,3,HS,HS,2096.0
cube320_t0037,96,1,3,HS,HL,2.0
cube320_t0037,96,1,3,HL,B,4.0
cube320_t0037,96,1,3,HL,HS,6.0
cube320_t0037,96,1,3,HL,HL,882.0
cube320_t0037,128,1,0,B,B,26982.0
cube320_t0037,128,1,0,B,HS,14.0
cube320_t0037,128,1,0,B,HL,4.0
cube320_t0037,128,1,0,HS,B,6.0
cube320_t0037,128,1,0,HS,HS,2118.0
cube320_t0037,128,1,0,HS,HL,2.0
cube320_t0037,128,1,0,HL,B,12.0
cube320_t0037,128,1,0,HL,HS,6.0
cube320_t0037,128,1,0,HL,HL,856.0
cube320_t0037,128,2,0,B,B,26958.0
cube320_t0037,128,2,0,B,HS,32.0
cube320_t0037,128,2,0,B,HL,10.0
cube320_t0037,128,2,0,HS,B,24.0
cube320_t0037,128,2,0,HS,HS,2098.0
cube320_t0037,128,2,0,HS,HL,4.0
cube320_t0037,128,2,0,HL,B,18.0
cube320_t0037,128,2,0,HL,HS,12.0
cube320_t0037,128,2,0,HL,HL,844.0
cube320_t0037,128,4,0,B,B,26922.0
cube320_t0037,128,4,0,B,HS,46.0
cube320_t0037,128,4,0,B,HL,32.0
cube320_t0037,128,4,0,HS,B,36.0
cube320_t0037,128,4,0,HS,HS,2078.0
cube320_t0037,128,4,0,HS,HL,12.0
cube320_t0037,128,4,0,HL,B,42.0
cube320_t0037,128,4,0,HL,HS,20.0
cube320_t0037,128,4,0,HL,HL,812.0
cube320_t0037,128,1,1,B,B,26986.0
cube320_t0037,128,1,1,B,HS,8.0
cube320_t0037,128,1,1,B,HL,6.0
cube320_t0037,128,1,1,HS,B,8.0
cube320_t0037,128,1,1,HS,HS,2196.0
cube320_t0037,128,1,1,HS,HL,6.0
cube320_t0037,128,1,1,HL,B,6.0
cube320_t0037,128,1,1,HL,HS,4.0
cube320_t0037,128,1,1,HL,HL,780.0
cube320_t0037,128,2,1,B,B,26970.0
cube320_t0037,128,2,1,B,HS,14.0
cube320_t0037,128,2,1,B,HL,16.0
cube320_t0037,128,2,1,HS,B,16.0
cube320_t0037,128,2,1,HS,HS,2186.0
cube320_t0037,128,2,1,HS,HL,8.0
cube320_t0037,128,2,1,HL,B,14.0
cube320_t0037,128,2,1,HL,HS,4.0
cube320_t0037,128,2,1,HL,HL,772.0
cube320_t0037,128,1,2,B,B,26980.0
cube320_t0037,128,1,2,B,HS,10.0
cube320_t0037,128,1,2,B,HL,10.0
cube320_t0037,128,1,2,HS,B,6.0
cube320_t0037,128,1,2,HS,HS,2102.0
cube320_t0037,128,1,2,HS,HL,2.0
cube320_t0037,128,1,2,HL,B,14.0
cube320_t0037,128,1,2,HL,HS,4.0
cube320_t0037,128,1,2,HL,HL,872.0
cube320_t0037,128,2,2,B,B,26964.0
cube320_t0037,128,2,2,B,HS,18.0
cube320_t0037,128,2,2,B,HL,18.0
cube320_t0037,128,2,2,HS,B,16.0
cube320_t0037,128,2,2,HS,HS,2088.0
cube320_t0037,128,2,2,HS,HL,6.0
cube320_t0037,128,2,2,HL,B,20.0
cube320_t0037,128,2,2,HL,HS,8.0
cube320_t0037,128,2,2,HL,HL,862.0
cube320_t0037,128,1,3,B,B,26982.0
cube320_t0037,128,1,3,B,HS,16.0
cube320_t0037,128,1,3,B,HL,2.0
cube320_t0037,128,1,3,HS,B,16.0
cube320_t0037,128,1,3,HS,HS,2152.0
cube320_t0037,128,1,3,HS,HL,2.0
cube320_t0037,128,1,3,HL,B,2.0
cube320_t0037,128,1,3,HL,HS,2.0
cube320_t0037,128,1,3,HL,HL,826.0
cube320_t0037,160,1,0,B,B,26986.0
cube320_t0037,160,1,0,B,HS,10.0
cube320_t0037,160,1,0,B,HL,4.0
cube320_t0037,160,1,0,HS,B,8.0
cube320_t0037,160,1,0,HS,HS,2232.0
cube320_t0037,160,1,0,HS,HL,4.0
cube320_t0037,160,1,0,HL,B,6.0
cube320_t0037,160,1,0,HL,HS,2.0
cube320_t0037,160,1,0,HL,HL,748.0
cube320_t0037,160,2,0,B,B,26974.0
cube320_t0037,160,2,0,B,HS,16.0
cube320_t0037,160,2,0,B,HL,10.0
cube320_t0037,160,2,0,HS,B,10.0
cube320_t0037,160,2,0,HS,HS,2230.0
cube320_t0037,160,2,0,HS,HL,4.0
cube320_t0037,160,2,0,HL,B,16.0
cube320_t0037,160,2,0,HL,HS,6.0
cube320_t0037,160,2,0,HL,HL,734.0
cube320_t0037,160,4,0,B,B,26944.0
cube320_t0037,160,4,0,B,HS,32.0
cube320_t0037,160,4,0,B,HL,24.0
cube320_t0037,160,4,0,HS,B,20.0
cube320_t0037,160,4,0,HS,HS,2214.0
cube320_t0037,160,4,0,HS,HL,10.0
cube320_t0037,160,4,0,HL,B,36.0
cube320_t0037,160,4,0,HL,HS,14.0
cube320_t0037,160,4,0,HL,HL,706.0
cube320_t0037,160,1,1,B,B,26988.0
cube320_t0037,160,1,1,B,HS,8.0
cube320_t0037,160,1,1,B,HL,4.0
cube320_t0037,160,1,1,HS,B,12.0
cube320_t0037,160,1,1,HS,HS,2172.0
cube320_t0037,160,1,1,HS,HL,2.0
cube320_t0037,160,1,1,HL,B,0.0
cube320_t0037,160,1,1,HL,HS,4.0
cube320_t0037,160,1,1,HL,HL,810.0
cube320_t0037,160,2,1,B,B,26974.0
cube320_t0037,160,2,1,B,HS,16.0
cube320_t0037,160,2,1,B,HL,10.0
cube320_t0037,160,2,1,HS,B,26.0
cube320_t0037,160,2,1,HS,HS,2158.0
cube320_t0037,160,2,1,HS,HL,2.0
cube320_t0037,160,2,1,HL,B,0.0
cube320_t0037,160,2,1,HL,HS,8.0
cube320_t0037,160,2,1,HL,HL,806.0
cube320_t0037,160,1,2,B,B,26988.0
cube320_t0037,160,1,2,B,HS,6.0
cube320_t0037,160,1,2,B,HL,6.0
cube320_t0037,160,1,2,HS,B,8.0
cube320_t0037,160,1,2,HS,HS,2172.0
cube320_t0037,160,1,2,HS,HL,0.0
cube320_t0037,160,1,2,HL,B,4.0
cube320_t0037,160,1,2,HL,HS,2.0
cube320_t0037,160,1,2,HL,HL,814.0
cube320_t0037,160,2,2,B,B,26966.0
cube320_t0037,160,2,2,B,HS,20.0
cube320_t0037,160,2,2,B,HL,14.0
cube320_t0037,160,2,2,HS,B,24.0
cube320_t0037,160,2,2,HS,HS,2152.0
cube320_t0037,160,2,2,HS,HL,4.0
cube320_t0037,160,2,2,HL,B,10.0
cube320_t0037,160,2,2,HL,HS,4.0
cube320_t0037,160,2,2,HL,HL,806.0
cube320_t0037,160,1,3,B,B,26980.0
cube320_t0037,160,1,3,B,HS,10.0
cube320_t0037,160,1,3,B,HL,10.0
cube320_t0037,160,1,3,HS,B,18.0
cube320_t0037,160,1,3,HS,HS,2204.0
cube320_t0037,160,1,3,HS,HL,10.0
cube320_t0037,160,1,3,HL,B,2.0
cube320_t0037,160,1,3,HL,HS,2.0
cube320_t0037,160,1,3,HL,HL,764.0
cube320_t0037,192,1,0,B,B,26978.0
cube320_t0037,192,1,0,B,HS,8.0
cube320_t0037,192,1,0,B,HL,14.0
cube320_t0037,192,1,0,HS,B,14.0
cube320_t0037,192,1,0,HS,HS,2194.0
cube320_t0037,192,1,0,HS,HL,2.0
cube320_t0037,192,1,0,HL,B,8.0
cube320_t0037,192,1,0,HL,HS,4.0
cube320_t0037,192,1,0,HL,HL,778.0
cube320_t0037,192,2,0,B,B,26950.0
cube320_t0037,192,2,0,B,HS,16.0
cube320_t0037,192,2,0,B,HL,34.0
cube320_t0037,192,2,0,HS,B,38.0
cube320_t0037,192,2,0,HS,HS,2168.0
cube320_t0037,192,2,0,HS,HL,4.0
cube320_t0037,192,2,0,HL,B,12.0
cube320_t0037,192,2,0,HL,HS,4.0
cube320_t0037,192,2,0,HL,HL,774.0
cube320_t0037,192,4,0,B,B,26922.0
cube320_t0037,192,4,0,B,HS,36.0
cube320_t0037,192,4,0,B,HL,42.0
cube320_t0037,192,4,0,HS,B,56.0
cube320_t0037,192,4,0,HS,HS,2148.0
cube320_t0037,192,4,0,HS,HL,6.0
cube320_t0037,192,4,0,HL,B,22.0
cube320_t0037,192,4,0,HL,HS,18.0
cube320_t0037,192,4,0,HL,HL,750.0
cube320_t0037,192,1,1,B,B,26982.0
cube320_t0037,192,1,1,B,HS,8.0
cube320_t0037,192,1,1,B,HL,10.0
cube320_t0037,192,1,1,HS,B,18.0
cube320_t0037,192,1,1,HS,HS,2232.0
cube320_t0037,192,1,1,HS,HL,2.0
cube320_t0037,192,1,1,HL,B,0.0
cube320_t0037,192,1,1,HL,HS,2.0
cube320_t0037,192,1,1,HL,HL,746.0
cube320_t0037,192,2,1,B,B,26956.0
cube320_t0037,192,2,1,B,HS,24.0
cube320_t0037,192,2,1,B,HL,20.0
cube320_t0037,192,2,1,HS,B,38.0
cube320_t0037,192,2,1,HS,HS,2210.0
cube320_t0037,192,2,1,HS,HL,4.0
cube320_t0037,192,2,1,HL,B,6.0
cube320_t0037,192,2,1,HL,HS,4.0
cube320_t0037,192,2,1,HL,HL,738.0
cube320_t0037,192,1,2,B,B,26984.0
cube320_t0037,192,1,2,B,HS,8.0
cube320_t0037,192,1,2,B,HL,8.0
cube320_t0037,192,1,2,HS,B,10.0
cube320_t0037,192,1,2,HS,HS,2208.0
cube320_t0037,192,1,2,HS,HL,4.0
cube320_t0037,192,1,2,HL,B,6.0
cube320_t0037,192,1,2,HL,HS,0.0
cube320_t0037,192,1,2,HL,HL,772.0
cube320_t0037,192,2,2,B,B,26966.0
cube320_t0037,192,2,2,B,HS,20.0
cube320_t0037,192,2,2,B,HL,14.0
cube320_t0037,192,2,2,HS,B,26.0
cube320_t0037,192,2,2,HS,HS,2184.0
cube320_t0037,192,2,2,HS,HL,12.0
cube320_t0037,192,2,2,HL,B,8.0
cube320_t0037,192,2,2,HL,HS,2.0
cube320_t0037,192,2,2,HL,HL,768.0
cube320_t0037,192,1,3,B,B,26988.0
cube320_t0037,192,1,3,B,HS,6.0
cube320_t0037,192,1,3,B,HL,6.0
cube320_t0037,192,1,3,HS,B,6.0
cube320_t0037,192,1,3,HS,HS,2238.0
cube320_t0037,192,1,3,HS,HL,6.0
cube320_t0037,192,1,3,HL,B,6.0
cube320_t0037,192,1,3,HL,HS,0.0
cube320_t0037,192,1,3,HL,HL,744.0
cube320_t0041,32,1,0,B,B,26974.0
cube320_t0041,32,1,0,B,HS,12.0
cube320_t0041,32,1,0,B,HL,14.0
cube320_t0041,32,1,0,HS,B,20.0
cube320_t0041,32,1,0,HS,HS,2220.0
cube320_t0041,32,1,0,HS,HL,14.0
cube320_t0041,32,1,0,HL,B,6.0
cube320_t0041,32,1,0,HL,HS,0.0
cube320_t0041,32,1,0,HL,HL,740.0
cube320_t0041,32,2,0,B,B,26944.0
cube320_t0041,32,2,0,B,HS,36.0
cube320_t0041,32,2,0,B,HL,20.0
cube320_t0041,32,2,0,HS,B,36.0
cube320_t0041,32,2,0,HS,HS,2198.0
cube320_t0041,32,2,0,HS,HL,20.0
cube320_t0041,32,2,0,HL,B,20.0
cube320_t0041,32,2,0,HL,HS,2.0
cube320_t0041,32,2,0,HL,HL,724.0
cube320_t0041,32,4,0,B,B,26894.0
cube320_t0041,32,4,0,B,HS,72.0
cube320_t0041,32,4,0,B,HL,34.0
cube320_t0041,32,4,0,HS,B,72.0
cube320_t0041,32,4,0,HS,HS,2152.0
cube320_t0041,32,4,0,HS,HL,30.0
cube320_t0041,32,4,0,HL,B,34.0
cube320_t0041,32,4,0,HL,HS,12.0
cube320_t0041,32,4,0,HL,HL,700.0
cube320_t0041,32,1,1,B,B,26962.0
cube320_t0041,32,1,1,B,HS,20.0
cube320_t0041,32,1,1,B,HL,18.0
cube320_t0041,32,1,1,HS,B,20.0
cube320_t0041,32,1,1,HS,HS,2168.0
